timestamp_iso,filename,result_type,raw_score,threshold,file_path,file_sha256,file_size_bytes,decoded_width,decoded_height
2026-07-12T11:19:31.800586Z,gA_313.jfif,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_313.jfif,,0,,
2026-07-12T11:19:31.807063Z,gA_314.jfif,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_314.jfif,,0,,
2026-07-12T11:19:31.818086Z,gA_315.jfif,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_315.jfif,,0,,
2026-07-12T11:19:31.825673Z,gA_316.jpg,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_316.jpg,,0,,
2026-07-12T11:19:31.833229Z,gA_317.jpg,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_317.jpg,,0,,
2026-07-12T11:19:31.840390Z,gA_318.jpg,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_318.jpg,,0,,
2026-07-12T11:19:31.845461Z,gA_319.jpg,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_319.jpg,,0,,
2026-07-12T11:19:31.857089Z,gA_320.jpg,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_320.jpg,,0,,
2026-07-12T11:19:31.865542Z,gA_321.jpg,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_321.jpg,,0,,
2026-07-12T11:19:31.874230Z,gA_322.jpg,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_322.jpg,,0,,
2026-07-12T11:19:31.879414Z,gA_323.jpg,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_323.jpg,,0,,
2026-07-12T11:19:31.885564Z,gA_324.jpg,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_324.jpg,,0,,
2026-07-12T11:19:31.891976Z,gA_327.jpg,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_327.jpg,,0,,
2026-07-12T11:19:31.907363Z,gA_328.jpg,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_328.jpg,,0,,
2026-07-12T11:19:31.914353Z,gA_329.jpg,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_329.jpg,,0,,
2026-07-12T11:19:31.922378Z,gA_330.jpg,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_330.jpg,,0,,
2026-07-12T11:19:31.928746Z,gA_331.jpg,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_331.jpg,,0,,
2026-07-12T11:19:31.935288Z,gA_332.jpg,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_332.jpg,,0,,
2026-07-12T11:19:31.942843Z,gA_333.jpg,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_333.jpg,,0,,
2026-07-12T11:19:31.949589Z,gA_334.jpg,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_334.jpg,,0,,
2026-07-12T11:19:31.955566Z,gA_335.jpg,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_335.jpg,,0,,
2026-07-12T11:19:31.962623Z,gA_336.jpg,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_336.jpg,,0,,
2026-07-12T11:19:31.972009Z,gA_337.jpg,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_337.jpg,,0,,
2026-07-12T11:19:31.978915Z,gA_338.jpg,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_338.jpg,,0,,
2026-07-12T11:19:31.990951Z,gA_339.jpg,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_339.jpg,,0,,
2026-07-12T11:19:32.000381Z,gA_340.jpg,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_340.jpg,,0,,
2026-07-12T11:19:32.011603Z,gA_341.jpg,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_341.jpg,,0,,
2026-07-12T11:19:32.017430Z,gA_342.jpg,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_342.jpg,,0,,
2026-07-12T11:19:32.026044Z,gA_343.jpg,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_343.jpg,,0,,
2026-07-12T11:19:32.033831Z,gA_344.jpg,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_344.jpg,,0,,
2026-07-12T11:19:32.040908Z,gA_345.jpg,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_345.jpg,,0,,
2026-07-12T11:19:32.046890Z,gA_346.jpg,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_346.jpg,,0,,
2026-07-12T11:19:32.060646Z,gA_347.jpg,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_347.jpg,,0,,
2026-07-12T11:19:32.069500Z,gA_348.jpg,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_348.jpg,,0,,
2026-07-12T11:19:32.077067Z,gA_349.jpg,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_349.jpg,,0,,
2026-07-12T11:19:32.084025Z,gA_350.jpg,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_350.jpg,,0,,
2026-07-12T11:19:32.090702Z,gA_351.jpg,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_351.jpg,,0,,
2026-07-12T11:19:32.107326Z,gA_352.jpg,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_352.jpg,,0,,
2026-07-12T11:19:32.113813Z,gA_353.jpg,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_353.jpg,,0,,
2026-07-12T11:19:32.118604Z,gA_354.jpg,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_354.jpg,,0,,
2026-07-12T11:19:32.125103Z,gA_355.jpg,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_355.jpg,,0,,
2026-07-12T11:19:32.133558Z,gA_356.jpg,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_356.jpg,,0,,
2026-07-12T11:19:32.140466Z,gA_357.jpg,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_357.jpg,,0,,
2026-07-12T11:19:32.146605Z,gA_358.jpg,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_358.jpg,,0,,
2026-07-12T11:19:32.152255Z,gA_359.jpg,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_359.jpg,,0,,
2026-07-12T11:19:32.159942Z,gA_360.jpg,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_360.jpg,,0,,
2026-07-12T11:19:32.168299Z,gA_361.jpg,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_361.jpg,,0,,
2026-07-12T11:19:32.175405Z,gA_362.jpg,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_362.jpg,,0,,
2026-07-12T11:19:32.180388Z,gA_363.jpg,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_363.jpg,,0,,
2026-07-12T11:19:32.186618Z,gA_364.jpg,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_364.jpg,,0,,
2026-07-12T11:19:32.194596Z,gA_365.jpg,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_365.jpg,,0,,
2026-07-12T11:19:32.207625Z,gA_366.jpg,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_366.jpg,,0,,
2026-07-12T11:19:32.213848Z,gA_367.jpg,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_367.jpg,,0,,
2026-07-12T11:19:32.218530Z,gA_368.jpg,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_368.jpg,,0,,
2026-07-12T11:19:32.225052Z,gA_369.jpg,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_369.jpg,,0,,
2026-07-12T11:19:32.240243Z,gA_370.jpg,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_370.jpg,,0,,
2026-07-12T11:19:32.247464Z,gA_371.jpg,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_371.jpg,,0,,
2026-07-12T11:19:32.255235Z,gA_372.jpg,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_372.jpg,,0,,
2026-07-12T11:19:32.260922Z,gA_373.jpg,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_373.jpg,,0,,
2026-07-12T11:19:32.268616Z,gA_374.jpg,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_374.jpg,,0,,
2026-07-12T11:19:32.276245Z,gA_375.jpg,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_375.jpg,,0,,
2026-07-12T11:19:32.282446Z,gA_376.jpg,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_376.jpg,,0,,
2026-07-12T11:19:32.292573Z,gA_377.jpg,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_377.jpg,,0,,
2026-07-12T11:19:32.301684Z,gA_378.jpg,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_378.jpg,,0,,
2026-07-12T11:19:32.310204Z,gA_379.jpg,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_379.jpg,,0,,
2026-07-12T11:19:32.319361Z,gA_380.jpg,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_380.jpg,,0,,
2026-07-12T11:19:32.326403Z,gA_381.jpg,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_381.jpg,,0,,
2026-07-12T11:19:32.335407Z,gA_382.jpg,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_382.jpg,,0,,
2026-07-12T11:19:32.342400Z,gA_383.jpg,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_383.jpg,,0,,
2026-07-12T11:19:32.349017Z,gA_384.jpg,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_384.jpg,,0,,
2026-07-12T11:19:32.354278Z,gA_385.jpg,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_385.jpg,,0,,
2026-07-12T11:19:32.374549Z,gA_386.jpg,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_386.jpg,,0,,
2026-07-12T11:19:32.379795Z,gA_387.jpg,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_387.jpg,,0,,
2026-07-12T11:19:32.381450Z,gA_388.jpg,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_388.jpg,,0,,
2026-07-12T11:19:32.385581Z,gA_389.jpg,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_389.jpg,,0,,
2026-07-12T11:19:32.390556Z,gA_390.jpg,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_390.jpg,,0,,
2026-07-12T11:19:32.392077Z,gA_391.jpg,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_391.jpg,,0,,
2026-07-12T11:19:32.396109Z,gA_392.jpg,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_392.jpg,,0,,
2026-07-12T11:19:32.396950Z,gA_393.jpg,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_393.jpg,,0,,
2026-07-12T11:19:32.398366Z,gA_394.jpg,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_394.jpg,,0,,
2026-07-12T11:19:32.399706Z,gA_395.jpg,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_395.jpg,,0,,
2026-07-12T11:19:32.400447Z,gA_396.jpg,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_396.jpg,,0,,
2026-07-12T11:19:32.401940Z,gA_397.jpg,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_397.jpg,,0,,
2026-07-12T11:19:32.403858Z,gA_398.jfif,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_398.jfif,,0,,
2026-07-12T11:19:32.405553Z,gA_399.jfif,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_399.jfif,,0,,
2026-07-12T11:19:32.407133Z,gA_400.jfif,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gA_400.jfif,,0,,
2026-07-12T11:19:32.407979Z,gI_249.jpg,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gI_249.jpg,,0,,
2026-07-12T11:19:32.409483Z,gI_285.JPEG,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gI_285.JPEG,,0,,
2026-07-12T11:19:32.411141Z,gI_288.JPEG,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gI_288.JPEG,,0,,
2026-07-12T11:19:32.411886Z,gI_289.JPEG,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gI_289.JPEG,,0,,
2026-07-12T11:19:32.412636Z,gI_290.jpg,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gI_290.jpg,,0,,
2026-07-12T11:19:32.414880Z,gI_291.JPEG,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gI_291.JPEG,,0,,
2026-07-12T11:19:32.416126Z,gI_292.jpg,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gI_292.jpg,,0,,
2026-07-12T11:19:32.417446Z,gI_293.JPEG,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gI_293.JPEG,,0,,
2026-07-12T11:19:32.418677Z,gI_294.jpg,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gI_294.jpg,,0,,
2026-07-12T11:19:32.420205Z,gI_295.JPEG,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gI_295.JPEG,,0,,
2026-07-12T11:19:32.421581Z,gI_296.JPEG,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gI_296.JPEG,,0,,
2026-07-12T11:19:32.422807Z,gI_297.jpg,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gI_297.jpg,,0,,
2026-07-12T11:19:32.424876Z,gI_298.jpg,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gI_298.jpg,,0,,
2026-07-12T11:19:32.426068Z,gI_300.jpg,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gI_300.jpg,,0,,
2026-07-12T11:19:32.427568Z,gI_301.JPEG,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gI_301.JPEG,,0,,
2026-07-12T11:19:32.429123Z,gI_302.JPEG,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gI_302.JPEG,,0,,
2026-07-12T11:19:32.430226Z,gI_303.JPEG,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gI_303.JPEG,,0,,
2026-07-12T11:19:32.433309Z,gI_304.JPEG,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gI_304.JPEG,,0,,
2026-07-12T11:19:32.435038Z,gI_305.JPEG,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gI_305.JPEG,,0,,
2026-07-12T11:19:32.437895Z,gI_306.JPEG,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gI_306.JPEG,,0,,
2026-07-12T11:19:32.441367Z,gI_307.JPEG,error,,0.16,/storage/emulated/0/Android/data/com.example.vivy_app/files/vivy_debug_batch/batch_inbox/gI_307.JPEG,,0,,
